Donate ID,Donate Date,Gender,Deposit Amount,Preferred Color of Device,Ice Cream Products Consumed Per Week,Favorite Flavor Of Ice Cream,Donated To Kick Starter Before,Household Income,Do you own a Keurig,How many desserts do you eat a week
7851,7/7/2019,female,187,white,9,no preference,yes,<100K,yes,1
7852,7/7/2019,female,168,white,8,swirl,yes,<100K,no,7
7853,7/7/2019,female,356,black,0,no preference,yes,<100K,yes,1
7854,7/7/2019,male,359,blue,8,chocolate,yes,,no,6
7855,7/7/2019,male,321,red,4,swirl,yes,,no,8
7856,7/7/2019,female,213,silver,7,chocolate,yes,<100K,yes,7
7857,7/7/2019,male,316,no preference,1,vanilla,yes,,yes,8
7858,7/7/2019,female,361,blue,6,vanilla,yes,<100K,yes,4
7859,7/7/2019,female,159,black,0,chocolate,yes,<100K,yes,0
7860,7/7/2019,male,376,silver,0,no preference,yes,>100K,yes,2
7861,7/7/2019,female,367,red,9,swirl,yes,<100K,no,8
7862,7/7/2019,male,169,black,2,specialty,yes,>100K,yes,1
7863,7/7/2019,female,384,red,0,no preference,yes,<100K,yes,7
7864,7/7/2019,female,273,black,4,specialty,yes,<100K,yes,1
7865,7/7/2019,female,218,silver,0,vanilla,yes,<100K,yes,8
7866,7/7/2019,male,194,red,3,vanilla,yes,,yes,4
7867,7/7/2019,female,119,white,4,swirl,yes,<100K,yes,2
7868,7/7/2019,female,393,no preference,1,swirl,yes,<100K,yes,8
7869,7/7/2019,female,333,silver,2,specialty,yes,<100K,no,5
7870,7/7/2019,female,136,silver,0,specialty,yes,<100K,yes,3
7871,7/7/2019,female,261,red,3,specialty,yes,<100K,yes,3
7872,7/7/2019,male,353,white,10,no preference,yes,>100K,yes,2
7873,7/7/2019,female,323,no preference,9,chocolate,no,<100K,yes,6
7874,7/7/2019,female,151,blue,8,vanilla,yes,<100K,no,5
7875,7/7/2019,female,199,no preference,8,swirl,yes,<100K,yes,4
7876,7/7/2019,female,119,black,0,specialty,yes,<100K,yes,1
7877,7/7/2019,female,183,silver,6,swirl,yes,<100K,no,6
7878,7/7/2019,female,300,no preference,10,specialty,yes,<100K,no,6
7879,7/7/2019,male,363,white,0,specialty,no,,yes,6
7880,7/7/2019,female,265,blue,8,specialty,yes,<100K,yes,5
7881,7/7/2019,male,158,no preference,1,vanilla,yes,>100K,yes,3
7882,7/7/2019,female,301,no preference,3,no preference,no,<100K,yes,5
7883,7/7/2019,male,165,silver,3,chocolate,yes,,yes,8
7884,7/7/2019,female,168,white,4,chocolate,yes,<100K,yes,1
7885,7/7/2019,female,247,silver,4,no preference,no,<100K,yes,5
7886,7/7/2019,female,198,blue,3,chocolate,no,<100K,yes,7
7887,7/7/2019,female,196,black,2,no preference,yes,<100K,yes,1
7888,7/7/2019,male,213,white,1,specialty,yes,,yes,5
7889,7/7/2019,female,348,blue,9,swirl,yes,<100K,yes,0
7890,7/7/2019,male,306,silver,5,swirl,no,,yes,5
7891,7/7/2019,male,253,black,4,chocolate,no,,yes,6
7892,7/7/2019,female,188,no preference,3,vanilla,yes,<100K,yes,0
7893,7/7/2019,female,174,black,5,chocolate,no,<100K,yes,8
7894,7/7/2019,female,219,silver,10,vanilla,yes,<100K,no,7
7895,7/7/2019,female,378,white,8,specialty,yes,<100K,yes,0
7896,7/7/2019,female,296,white,5,no preference,yes,<100K,yes,8
7897,7/7/2019,male,313,white,8,swirl,yes,,no,7
7898,7/7/2019,male,279,black,10,specialty,no,,yes,7
7899,7/7/2019,female,284,no preference,2,swirl,yes,<100K,yes,1
7900,7/7/2019,female,335,black,0,no preference,yes,<100K,yes,0
7901,7/7/2019,male,235,no preference,8,vanilla,yes,,yes,5
7902,7/7/2019,female,182,no preference,3,no preference,yes,<100K,yes,8
7903,7/7/2019,female,144,silver,1,chocolate,no,<100K,yes,4
7904,7/7/2019,female,139,blue,9,swirl,yes,<100K,yes,1
7905,7/7/2019,female,217,no preference,10,specialty,no,<100K,yes,8
7906,7/7/2019,female,243,black,6,swirl,yes,<100K,no,8
7907,7/7/2019,female,180,silver,8,vanilla,no,<100K,yes,4
7908,7/7/2019,female,276,white,0,vanilla,yes,<100K,yes,2
7909,7/7/2019,male,213,blue,0,specialty,yes,,no,4
7910,7/7/2019,female,156,no preference,1,chocolate,yes,<100K,yes,4
7911,7/7/2019,female,123,silver,0,no preference,yes,<100K,yes,3
7912,7/7/2019,female,396,blue,1,chocolate,yes,<100K,no,6
7913,7/7/2019,female,392,black,5,swirl,yes,<100K,yes,5
7914,7/7/2019,male,365,no preference,5,chocolate,no,,yes,4
7915,7/7/2019,female,221,silver,10,no preference,yes,<100K,yes,5
7916,7/7/2019,male,238,white,4,vanilla,yes,>100K,yes,1
7917,7/7/2019,male,165,red,3,specialty,yes,,no,8
7918,7/7/2019,female,235,red,10,no preference,yes,<100K,yes,2
7919,7/7/2019,male,371,black,10,swirl,no,,yes,8
7920,7/7/2019,female,176,silver,6,swirl,yes,<100K,no,4
7921,7/7/2019,female,269,red,7,specialty,no,<100K,yes,5
7922,7/7/2019,female,354,silver,9,chocolate,yes,<100K,no,4
7923,7/7/2019,female,183,white,4,specialty,no,<100K,yes,4
7924,7/7/2019,male,400,no preference,2,specialty,no,,yes,6
7925,7/7/2019,female,249,white,2,chocolate,yes,<100K,no,6
7926,7/7/2019,female,367,blue,8,chocolate,yes,<100K,no,7
7927,7/7/2019,female,199,white,10,vanilla,no,<100K,yes,6
7928,7/7/2019,female,371,red,10,no preference,yes,<100K,yes,8
7929,7/7/2019,female,192,no preference,6,vanilla,yes,<100K,yes,0
7930,7/7/2019,female,212,white,7,no preference,yes,<100K,no,8
7931,7/7/2019,female,130,no preference,10,vanilla,no,<100K,yes,6
7932,7/7/2019,male,132,white,1,no preference,yes,,yes,8
7933,7/7/2019,female,253,no preference,0,no preference,yes,<100K,yes,1
7934,7/7/2019,female,349,silver,5,chocolate,yes,<100K,yes,2
7935,7/7/2019,male,293,red,1,swirl,yes,,no,8
7936,7/7/2019,male,148,no preference,1,swirl,yes,,yes,7
7937,7/7/2019,female,190,silver,10,no preference,yes,<100K,yes,2
7938,7/7/2019,male,169,no preference,2,specialty,yes,,no,8
7939,7/7/2019,female,205,black,0,no preference,no,<100K,yes,7
7940,7/7/2019,female,279,red,0,no preference,yes,<100K,no,4
7941,7/7/2019,female,159,white,3,no preference,yes,<100K,yes,4
7942,7/7/2019,female,134,red,1,no preference,yes,<100K,no,7
7943,7/7/2019,female,353,red,2,no preference,yes,<100K,yes,5
7944,7/7/2019,female,381,red,5,no preference,no,<100K,yes,8
7945,7/7/2019,female,124,blue,2,no preference,no,<100K,yes,6
7946,7/7/2019,male,397,black,3,swirl,yes,,no,7
7947,7/7/2019,female,175,red,2,no preference,yes,<100K,yes,5
7948,7/7/2019,female,384,black,8,no preference,yes,<100K,yes,5
7949,7/7/2019,female,194,white,4,chocolate,yes,<100K,yes,3
7950,7/7/2019,male,397,red,6,swirl,yes,,yes,6
7951,7/7/2019,female,226,silver,0,swirl,yes,<100K,no,8
7952,7/7/2019,male,267,red,10,chocolate,yes,,no,8
7953,7/7/2019,female,385,silver,8,chocolate,no,<100K,yes,6
7954,7/7/2019,female,130,no preference,7,chocolate,no,<100K,yes,4
7955,7/7/2019,male,117,blue,1,chocolate,yes,,no,8
7956,7/7/2019,female,263,red,6,swirl,yes,<100K,no,4
7957,7/7/2019,female,104,blue,9,chocolate,yes,<100K,yes,3
7958,7/7/2019,female,120,no preference,5,vanilla,no,<100K,yes,4
7959,7/7/2019,female,290,blue,2,specialty,yes,<100K,no,7
7960,7/7/2019,male,345,no preference,5,vanilla,yes,,yes,6
7961,7/7/2019,female,179,red,5,chocolate,yes,<100K,no,6
7962,7/7/2019,female,210,blue,0,vanilla,no,<100K,yes,4
7963,7/7/2019,female,288,black,3,chocolate,yes,<100K,yes,1
7964,7/7/2019,female,185,blue,10,specialty,yes,<100K,no,6
7965,7/7/2019,male,144,black,0,swirl,yes,>100K,yes,2
7966,7/7/2019,female,226,red,1,vanilla,yes,<100K,yes,8
7967,7/7/2019,female,166,red,5,specialty,yes,<100K,yes,3
7968,7/7/2019,female,204,no preference,1,no preference,no,<100K,yes,6
7969,7/7/2019,female,213,black,8,no preference,yes,<100K,no,7
7970,7/7/2019,male,366,no preference,4,specialty,yes,,no,5
7971,7/7/2019,female,310,no preference,8,vanilla,yes,<100K,yes,1
7972,7/7/2019,female,122,blue,5,vanilla,yes,<100K,no,6
7973,7/7/2019,female,120,no preference,0,specialty,yes,<100K,yes,2
7974,7/7/2019,male,321,silver,2,specialty,yes,,yes,4
7975,7/7/2019,female,251,black,7,no preference,yes,<100K,no,7
7976,7/7/2019,male,257,blue,2,specialty,yes,>100K,yes,3
7977,7/7/2019,female,266,no preference,7,swirl,yes,<100K,yes,2
7978,7/7/2019,female,173,red,0,swirl,no,<100K,yes,6
7979,7/7/2019,female,183,blue,1,vanilla,yes,<100K,yes,7
7980,7/7/2019,female,331,red,3,chocolate,no,<100K,yes,5
7981,7/7/2019,female,167,white,7,no preference,no,<100K,yes,8
7982,7/7/2019,female,252,no preference,2,specialty,yes,<100K,yes,3
7983,7/7/2019,female,304,blue,4,swirl,yes,<100K,no,7
7984,7/7/2019,male,384,silver,9,no preference,no,,yes,5
7985,7/7/2019,female,375,no preference,0,no preference,yes,<100K,yes,8
7986,7/7/2019,male,244,black,9,swirl,yes,,no,7
7987,7/7/2019,male,146,white,9,specialty,yes,,no,4
7988,7/7/2019,female,307,silver,5,chocolate,yes,<100K,yes,7
7989,7/7/2019,female,340,red,10,swirl,yes,<100K,no,5
7990,7/7/2019,female,236,white,9,vanilla,yes,<100K,yes,6
7991,7/7/2019,female,316,white,3,swirl,no,<100K,yes,6
7992,7/7/2019,male,226,no preference,1,chocolate,yes,,yes,5
7993,7/7/2019,female,373,silver,6,vanilla,yes,<100K,yes,1
7994,7/7/2019,female,361,blue,5,specialty,no,<100K,yes,4
7995,7/7/2019,female,252,silver,4,no preference,yes,<100K,yes,6
7996,7/7/2019,male,360,red,3,specialty,no,,yes,6
7997,7/7/2019,male,263,red,1,chocolate,yes,>100K,yes,1
7998,7/7/2019,female,199,red,9,specialty,yes,<100K,no,6
7999,7/7/2019,female,319,blue,10,no preference,yes,<100K,no,7
8000,7/7/2019,male,109,black,4,swirl,yes,>100K,yes,3
8001,7/7/2019,male,200,no preference,0,specialty,no,,yes,5
8002,7/7/2019,female,205,blue,0,specialty,yes,<100K,yes,0
8003,7/7/2019,female,111,white,9,chocolate,yes,<100K,no,6
8004,7/7/2019,female,162,black,1,vanilla,yes,<100K,yes,5
8005,7/7/2019,female,128,blue,7,specialty,yes,<100K,no,6
8006,7/7/2019,male,288,blue,8,no preference,yes,,no,5
8007,7/7/2019,female,282,silver,6,specialty,yes,<100K,yes,1
8008,7/7/2019,female,184,red,0,specialty,yes,<100K,yes,8
8009,7/7/2019,male,352,blue,5,chocolate,yes,>100K,yes,1
8010,7/7/2019,male,234,no preference,9,vanilla,yes,,yes,8
8011,7/7/2019,female,206,silver,6,no preference,yes,<100K,yes,1
8012,7/7/2019,female,261,black,5,specialty,no,<100K,yes,7
8013,7/7/2019,female,248,no preference,5,chocolate,yes,<100K,yes,1
8014,7/7/2019,female,204,silver,6,no preference,yes,<100K,yes,5
8015,7/7/2019,male,258,silver,1,specialty,yes,>100K,yes,0
8016,7/7/2019,male,166,red,3,specialty,yes,,yes,8
8017,7/7/2019,female,175,no preference,9,no preference,no,<100K,yes,6
8018,7/7/2019,male,312,red,8,swirl,no,,yes,7
8019,7/7/2019,female,378,silver,5,chocolate,yes,<100K,no,7
8020,7/7/2019,male,326,red,4,chocolate,no,,yes,8
8021,7/7/2019,female,299,silver,10,no preference,yes,<100K,yes,2
8022,7/7/2019,female,237,white,9,no preference,yes,<100K,no,4
8023,7/7/2019,female,372,silver,2,specialty,yes,<100K,no,6
8024,7/7/2019,female,275,white,2,no preference,yes,<100K,no,6
8025,7/7/2019,male,323,no preference,3,specialty,no,,yes,6
8026,7/7/2019,female,339,blue,0,chocolate,yes,<100K,no,8
8027,7/7/2019,male,263,no preference,0,chocolate,no,,yes,8
8028,7/7/2019,female,317,blue,5,vanilla,yes,<100K,no,5
8029,7/7/2019,female,273,blue,2,no preference,yes,<100K,no,6
8030,7/7/2019,female,241,silver,3,swirl,yes,<100K,yes,3
8031,7/7/2019,female,389,no preference,7,specialty,yes,<100K,no,4
8032,7/7/2019,male,119,red,3,specialty,no,,yes,4
8033,7/7/2019,male,167,black,6,vanilla,yes,>100K,yes,0
8034,7/7/2019,female,286,blue,6,vanilla,yes,<100K,yes,0
8035,7/7/2019,male,193,silver,5,swirl,yes,>100K,yes,1
8036,7/7/2019,female,182,blue,1,vanilla,yes,<100K,no,7
8037,7/7/2019,female,398,white,10,vanilla,no,<100K,yes,5
8038,7/7/2019,female,108,blue,2,no preference,yes,<100K,yes,0
8039,7/7/2019,female,235,red,2,no preference,no,<100K,yes,4
8040,7/7/2019,female,352,white,1,swirl,yes,<100K,yes,3
8041,7/7/2019,female,151,black,8,vanilla,yes,<100K,yes,0
8042,7/7/2019,female,124,red,5,vanilla,yes,<100K,yes,4
8043,7/7/2019,female,291,white,3,swirl,yes,<100K,yes,3
8044,7/7/2019,male,366,red,7,no preference,no,,yes,6
8045,7/7/2019,female,207,black,3,swirl,yes,<100K,yes,3
8046,7/7/2019,male,221,red,9,vanilla,yes,>100K,yes,2
8047,7/7/2019,male,252,silver,5,no preference,yes,,yes,7
8048,7/7/2019,male,160,white,1,specialty,yes,,no,4
8049,7/7/2019,female,136,black,7,specialty,yes,<100K,yes,3
8050,7/7/2019,female,304,silver,5,specialty,yes,<100K,yes,2
8051,7/7/2019,male,261,red,8,no preference,yes,,yes,7
8052,7/7/2019,female,120,blue,1,chocolate,yes,<100K,yes,0
8053,7/7/2019,female,167,black,4,chocolate,no,<100K,yes,8
8054,7/7/2019,male,241,silver,9,vanilla,yes,,yes,6
8055,7/7/2019,female,182,white,3,vanilla,yes,<100K,yes,8
8056,7/7/2019,female,257,no preference,3,specialty,yes,<100K,no,6
8057,7/7/2019,female,126,blue,3,specialty,yes,<100K,no,8
8058,7/7/2019,female,328,no preference,6,specialty,yes,<100K,yes,5
8059,7/7/2019,female,173,blue,0,no preference,yes,<100K,no,6
8060,7/7/2019,female,255,red,7,swirl,yes,<100K,yes,5
8061,7/7/2019,female,167,no preference,2,specialty,yes,<100K,yes,2
8062,7/7/2019,female,373,blue,7,specialty,yes,<100K,no,4
8063,7/7/2019,female,339,black,0,chocolate,no,<100K,yes,5
8064,7/7/2019,female,300,silver,0,swirl,no,<100K,yes,6
8065,7/7/2019,female,275,silver,7,specialty,no,<100K,yes,8
8066,7/7/2019,female,166,white,5,no preference,yes,<100K,no,6
8067,7/7/2019,female,381,white,3,specialty,yes,<100K,yes,5
8068,7/7/2019,male,240,white,1,vanilla,yes,,yes,6
8069,7/7/2019,female,182,no preference,1,no preference,yes,<100K,no,6
8070,7/7/2019,male,374,red,7,specialty,yes,,yes,8
8071,7/7/2019,female,204,red,3,swirl,yes,<100K,yes,2
8072,7/7/2019,female,161,blue,8,specialty,yes,<100K,yes,6
8073,7/7/2019,female,287,black,2,specialty,no,<100K,yes,6
8074,7/7/2019,female,167,no preference,7,chocolate,yes,<100K,yes,0
8075,7/7/2019,male,278,white,9,swirl,yes,>100K,yes,0
8076,7/7/2019,female,287,red,0,swirl,no,<100K,yes,5
8077,7/7/2019,female,113,no preference,0,specialty,yes,<100K,yes,1
8078,7/7/2019,female,343,silver,6,no preference,no,<100K,yes,8
8079,7/7/2019,male,235,silver,6,specialty,yes,,yes,4
8080,7/7/2019,female,396,white,7,chocolate,yes,<100K,yes,1
8081,7/7/2019,female,340,silver,2,chocolate,yes,<100K,yes,2
8082,7/7/2019,female,164,silver,1,specialty,yes,<100K,no,6
8083,7/7/2019,female,293,white,4,specialty,yes,<100K,yes,4
8084,7/7/2019,female,395,black,2,no preference,yes,<100K,yes,2
8085,7/7/2019,female,393,no preference,1,swirl,yes,<100K,no,7
8086,7/7/2019,female,125,white,9,chocolate,yes,<100K,yes,6
8087,7/7/2019,male,363,no preference,0,chocolate,yes,>100K,yes,3
8088,7/7/2019,female,192,white,0,specialty,no,<100K,yes,5
8089,7/7/2019,female,141,no preference,9,swirl,yes,<100K,yes,2
8090,7/7/2019,female,183,red,6,specialty,yes,<100K,yes,1
8091,7/7/2019,female,288,white,6,specialty,yes,<100K,yes,2
8092,7/7/2019,female,383,blue,5,chocolate,yes,<100K,yes,0
8093,7/7/2019,female,328,blue,4,no preference,yes,<100K,no,6
8094,7/7/2019,male,290,red,10,no preference,yes,,yes,4
8095,7/7/2019,female,110,silver,5,no preference,yes,<100K,yes,7
8096,7/7/2019,male,111,red,4,specialty,yes,,no,7
8097,7/7/2019,male,302,blue,7,specialty,no,,yes,7
8098,7/7/2019,male,376,red,1,specialty,yes,,yes,5
8099,7/7/2019,female,108,black,5,specialty,yes,<100K,yes,3
8100,7/7/2019,male,394,black,3,no preference,yes,>100K,yes,3
8101,7/7/2019,female,322,no preference,5,no preference,no,<100K,yes,4
8102,7/7/2019,male,315,no preference,10,swirl,yes,,yes,4
8103,7/7/2019,female,188,silver,6,swirl,no,<100K,yes,5
8104,7/7/2019,female,182,red,8,no preference,no,<100K,yes,7
8105,7/7/2019,male,161,blue,7,no preference,no,,yes,8
8106,7/7/2019,female,389,no preference,7,no preference,no,<100K,yes,6
8107,7/7/2019,male,188,black,1,swirl,yes,,no,5
8108,7/7/2019,female,181,black,9,chocolate,yes,<100K,yes,6
8109,7/7/2019,female,109,black,10,swirl,no,<100K,yes,8
8110,7/7/2019,female,319,no preference,8,swirl,yes,<100K,yes,3
8111,7/7/2019,female,171,black,6,vanilla,yes,<100K,no,4
8112,7/7/2019,female,279,red,2,swirl,yes,<100K,yes,4
8113,7/7/2019,female,236,silver,9,no preference,yes,<100K,yes,0
8114,7/7/2019,female,178,silver,6,vanilla,yes,<100K,yes,4
8115,7/7/2019,female,386,red,3,no preference,yes,<100K,no,4
8116,7/7/2019,male,346,silver,4,chocolate,yes,>100K,yes,0
8117,7/7/2019,female,377,silver,1,chocolate,yes,<100K,yes,3
8118,7/7/2019,female,186,no preference,10,vanilla,no,<100K,yes,7
8119,7/7/2019,female,225,red,5,vanilla,no,<100K,yes,4
8120,7/7/2019,male,324,black,1,swirl,no,,yes,4
8121,7/7/2019,male,162,blue,6,swirl,yes,,no,7
8122,7/7/2019,female,386,red,2,specialty,yes,<100K,no,5
8123,7/7/2019,female,383,red,8,swirl,yes,<100K,yes,3
8124,7/7/2019,female,276,silver,5,vanilla,no,<100K,yes,6
8125,7/7/2019,female,267,no preference,8,specialty,no,<100K,yes,5
8126,7/7/2019,female,144,black,10,chocolate,no,<100K,yes,8
8127,7/7/2019,female,220,blue,0,swirl,yes,<100K,yes,7
8128,7/7/2019,female,127,red,8,no preference,yes,<100K,no,6
8129,7/7/2019,male,110,white,1,no preference,yes,,no,5
8130,7/7/2019,female,203,black,7,no preference,yes,<100K,no,8
8131,7/7/2019,female,399,black,3,specialty,yes,<100K,yes,3
8132,7/7/2019,female,166,white,2,no preference,no,<100K,yes,8
8133,7/7/2019,female,181,blue,10,specialty,yes,<100K,yes,8
8134,7/7/2019,female,359,silver,9,vanilla,yes,<100K,yes,8
8135,7/7/2019,female,398,blue,6,chocolate,yes,<100K,yes,8
8136,7/7/2019,male,363,blue,2,chocolate,yes,,yes,4
8137,7/7/2019,female,360,silver,8,vanilla,yes,<100K,no,8
8138,7/7/2019,female,276,no preference,5,chocolate,yes,<100K,yes,3
8139,7/7/2019,female,257,red,4,chocolate,yes,<100K,yes,8
8140,7/7/2019,female,399,black,3,swirl,yes,<100K,yes,2
8141,7/7/2019,female,391,no preference,3,vanilla,yes,<100K,yes,1
8142,7/7/2019,female,283,red,2,swirl,yes,<100K,yes,4
8143,7/7/2019,male,186,red,4,specialty,yes,>100K,yes,0
8144,7/7/2019,male,170,blue,8,vanilla,yes,>100K,yes,1
8145,7/7/2019,male,112,blue,4,specialty,yes,>100K,yes,2
8146,7/7/2019,female,268,no preference,9,chocolate,yes,<100K,yes,2
8147,7/7/2019,female,253,silver,10,vanilla,yes,<100K,no,8
8148,7/7/2019,female,269,no preference,0,chocolate,no,<100K,yes,6
8149,7/7/2019,female,209,blue,2,swirl,yes,<100K,yes,5
8150,7/7/2019,female,258,no preference,2,no preference,yes,<100K,no,8
8151,7/7/2019,female,198,black,4,specialty,yes,<100K,no,6
8152,7/7/2019,female,269,no preference,5,chocolate,yes,<100K,no,8
8153,7/7/2019,female,144,silver,9,specialty,yes,<100K,yes,0
8154,7/7/2019,female,303,silver,10,specialty,no,<100K,yes,6
8155,7/7/2019,male,379,black,5,swirl,yes,>100K,yes,2
8156,7/7/2019,female,278,black,7,chocolate,yes,<100K,no,4
8157,7/7/2019,male,177,black,9,specialty,yes,,yes,7
8158,7/7/2019,female,353,white,5,specialty,yes,<100K,yes,8
8159,7/7/2019,male,149,black,1,swirl,yes,>100K,yes,0
8160,7/7/2019,male,203,black,5,vanilla,yes,>100K,yes,2
8161,7/7/2019,female,114,no preference,7,chocolate,no,<100K,yes,8
8162,7/7/2019,female,123,blue,4,chocolate,yes,<100K,yes,5
8163,7/7/2019,female,119,red,5,no preference,yes,<100K,yes,8
8164,7/7/2019,male,316,red,10,swirl,yes,>100K,yes,1
8165,7/7/2019,female,331,blue,6,vanilla,yes,<100K,yes,5
8166,7/7/2019,female,340,no preference,1,specialty,no,<100K,yes,5
8167,7/7/2019,male,337,silver,0,specialty,no,,yes,8
8168,7/7/2019,male,389,white,3,swirl,yes,,yes,7
8169,7/7/2019,female,195,silver,5,swirl,yes,<100K,no,5
8170,7/7/2019,male,218,blue,3,swirl,yes,>100K,yes,0
8171,7/7/2019,female,168,blue,5,vanilla,yes,<100K,yes,4
8172,7/7/2019,female,127,black,6,vanilla,yes,<100K,yes,1
8173,7/7/2019,female,400,no preference,8,vanilla,yes,<100K,yes,2
8174,7/7/2019,female,188,black,7,vanilla,yes,<100K,yes,0
8175,7/7/2019,female,359,silver,10,specialty,no,<100K,yes,5
8176,7/7/2019,female,299,black,4,specialty,yes,<100K,yes,1
8177,7/7/2019,male,362,no preference,2,no preference,yes,>100K,yes,2
8178,7/7/2019,male,200,silver,2,specialty,yes,>100K,yes,1
8179,7/7/2019,female,250,red,9,chocolate,no,<100K,yes,6
8180,7/7/2019,male,387,silver,6,chocolate,yes,>100K,yes,1
8181,7/7/2019,female,185,red,7,no preference,no,<100K,yes,6
8182,7/7/2019,female,264,black,6,vanilla,yes,<100K,yes,0
8183,7/7/2019,male,399,silver,8,chocolate,no,,yes,8
8184,7/7/2019,female,162,red,4,vanilla,no,<100K,yes,8
8185,7/7/2019,male,235,red,0,no preference,yes,,no,5
8186,7/7/2019,male,334,silver,1,no preference,yes,>100K,yes,0
8187,7/7/2019,male,362,silver,9,vanilla,yes,>100K,yes,2
8188,7/7/2019,female,394,no preference,2,no preference,no,<100K,yes,7
8189,7/7/2019,male,225,black,0,swirl,yes,,no,4
8190,7/7/2019,female,318,no preference,9,chocolate,no,<100K,yes,7
8191,7/7/2019,female,277,blue,1,swirl,yes,<100K,yes,1
8192,7/7/2019,male,130,red,10,specialty,yes,>100K,yes,1
8193,7/7/2019,female,273,white,5,specialty,yes,<100K,yes,2
8194,7/7/2019,male,368,silver,4,no preference,yes,>100K,yes,0
8195,7/7/2019,female,244,white,8,no preference,yes,<100K,yes,1
8196,7/7/2019,female,169,red,0,specialty,no,<100K,yes,7
8197,7/7/2019,female,181,silver,9,vanilla,yes,<100K,yes,7
8198,7/7/2019,female,235,white,10,no preference,yes,<100K,yes,1
8199,7/7/2019,male,151,no preference,0,chocolate,yes,,no,8
8200,7/7/2019,female,393,red,5,swirl,no,<100K,yes,7
8201,7/7/2019,male,380,white,4,chocolate,yes,>100K,yes,2
8202,7/7/2019,female,228,no preference,3,vanilla,yes,<100K,no,5
8203,7/7/2019,female,173,blue,8,swirl,yes,<100K,yes,7
8204,7/7/2019,male,302,blue,5,chocolate,yes,>100K,yes,0
8205,7/7/2019,female,360,white,9,specialty,yes,<100K,yes,0
8206,7/7/2019,male,181,red,3,no preference,yes,,yes,6
8207,7/7/2019,female,162,red,3,vanilla,no,<100K,yes,6
8208,7/7/2019,female,164,white,7,chocolate,yes,<100K,yes,4
8209,7/7/2019,female,177,silver,10,specialty,no,<100K,yes,8
8210,7/7/2019,female,241,black,5,chocolate,yes,<100K,yes,3
